1.000000000000000 0.000000000000000
0.999960190422383 0.000009488938338
0.999840633167380 0.000038051411830
0.999640941437510 0.000085973603389
0.999360466435539 0.000153729758995
0.998998291051288 0.000241977801513
0.998553220796445 0.000351552577612
0.998023771749492 0.000483456085422
0.997408155188386 0.000638843784817
0.996704258490648 0.000819005797483
0.995909621764620 0.001025341444427
0.995021409536753 0.001259325124585
0.994036376651386 0.001522460985884
0.992950827333658 0.001816223149306
0.991760566113144 0.002141977379931
0.990460838993203 0.002500879009283
0.989046262863423 0.002893740541610
0.987510740670635 0.003320860648085
0.985847359263452 0.003781804073558
0.984048358276984 0.004275452523196
0.982105571714227 0.004801779003240
0.980010208679860 0.005361248481388
0.977752609742533 0.005954145831727
0.975322165432000 0.006580505169018
0.972707226020317 0.007240022471948
0.969895001268584 0.007931945641202
0.966871534821576 0.008655338407006
0.963622114703848 0.009411411672133
0.960131077846900 0.010203031722175
0.956381628400726 0.011034307386022
0.952355834388972 0.011911021021758
0.948034653608657 0.012841194172710
0.943397688932118 0.013834588595811
0.938421814753189 0.014897718730725
0.933081664705822 0.016036264361809
0.927349908435900 0.017256621156279
0.921197182137913 0.018566030526360
0.914592020875110 0.019972546181050
0.907500720431926 0.021484151184310
0.899887393150198 0.023109154233647
0.891714071212711 0.024856513501897
0.882940836351051 0.026735824330200
0.873525881701424 0.028756752662987
0.863425806396027 0.030928863339562
0.852596151470161 0.033261783646375
0.840991937064127 0.035764682237273
0.828568142005129 0.038444492123519
0.815280764527692 0.041305942013972
0.801088098903838 0.044351443892393
0.785952530724726 0.047582171177323
0.769842133493840 0.050997055033914
0.752732235933350 0.054590449740027
0.734606791801940 0.058347609636016
0.715460833407937 0.062245524700811
0.695303472439315 0.066255625660092
0.674160282558251 0.070344629892812
0.652074161042481 0.074469521930217
0.629106032315615 0.078572566160264
0.605336503571990 0.082588801790074
0.580867667370022 0.086455122004987
0.555819977918913 0.090101809823580
0.530328189369585 0.093435960387130
0.504540467825167 0.096357112632387
0.478617228048280 0.098760421446053
0.452727199888939 0.100567342673268
0.427044796223821 0.101747682380652
0.401738610458499 0.102314482135260
0.376965340703065 0.102321453138865
0.352863191001089 0.101828602351013
0.329549275491798 0.100897905726824
0.307118794077973 0.099588500131590
0.285644956944583 0.097956160066913
0.265181039760269 0.096043563564596
0.245760737863992 0.093888171873435
0.227400196697626 0.091528008877353
0.210099712576173 0.089000849006607
0.193846687249804 0.086340555579236
0.178618056484288 0.083576603466542
0.164381678198877 0.080736897757599
0.151099978864689 0.077844680535163
0.138729912593273 0.074922018056213
0.127226085395449 0.071987143893654
0.116542143500720 0.069054474661962
0.106629953421142 0.066138216711392
0.097442871388098 0.063248775744483
0.088935705982588 0.060393983554786
0.081063299953661 0.057582237457708
0.073782897193571 0.054820386430961
0.067055089161012 0.052112966081045
0.060841297438118 0.049464890763704
0.055104374127068 0.046880896571399
0.049811460044192 0.044361988703098
0.044932227532591 0.041907927879487
0.040437021290757 0.039519783244701
0.036297437473094 0.037199297546444
0.032489802633710 0.034946562663404
0.028993974044500 0.032760562263958
0.025789402722523 0.030641401267718
0.022855572856244 0.028589944625184
0.020172683808109 0.026607241786677
0.017723998429806 0.024692202471421
0.015494178288715 0.022843336676832
0.013467761812080 0.021060322319509
0.011629530388005 0.019343624882700
0.009964783351566 0.017694196319727
0.008462165180681 0.016112694493519
0.007118550686670 0.014598312621408
0.005929053579380 0.013150821108355
0.004885768203457 0.011770772891506
0.003978836588143 0.010459232882449
0.003197254918398 0.009217578022727
0.002529476479761 0.008047353967735
0.001963446948898 0.006950821017464
0.001486720023672 0.005931242649312
0.001090832773677 0.004990405884963
0.000772344618302 0.004128407761348
0.000525078151344 0.003345530670180
0.000339707084626 0.002642820345963
0.000205224738117 0.002021753264885
0.000111935197701 0.001483331234924
0.000052931646871 0.001028373301298
0.000020397739699 0.000657053591567
0.000005894162729 0.000369059129673
0.000001082846057 0.000163851974741
0.000000064648156 0.000040936416445
0.000000000000000 0.000000000000000
0.000000060448103 -0.000040194495050
0.000000924844821 -0.000160962920726
0.000004644629023 -0.000362813122822
0.000018556894814 -0.000645919539907
0.000063108202570 -0.001008827080162
0.000166209767762 -0.001447223729240
0.000345967584705 -0.001952198616462
0.000629278076502 -0.002507066963694
0.001014415672625 -0.003107924892968
0.001499411593169 -0.003751356307287
